projectName,SHA,CommitNumber,fileName,RefactoringType
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetdjCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetdjCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetdjCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetdjCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/AutoplaylistCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/AutoplaylistCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/AutoplaylistCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/AutoplaylistCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/ShutdownCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/ShutdownCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/ShutdownCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/ShutdownCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SettcCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SettcCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SettcCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SettcCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/ForceskipCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/ForceskipCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/ForceskipCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/ForceskipCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SkiptoCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SkiptoCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SkiptoCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SkiptoCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetstatusCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetstatusCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetstatusCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetstatusCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/StopCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/StopCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/StopCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/StopCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetavatarCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetavatarCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetavatarCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetavatarCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/playlist/Playlist.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/playlist/Playlist.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/playlist/Playlist.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/playlist/Playlist.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/Config.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/Config.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/Config.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/Config.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetgameCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetgameCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetgameCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetgameCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetvcCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetvcCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetvcCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetvcCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetnameCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetnameCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetnameCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/SetnameCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/VolumeCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/VolumeCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/VolumeCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/VolumeCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/RepeatCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/RepeatCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/RepeatCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/RepeatCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/Bot.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/Bot.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/Bot.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/Bot.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/EvalCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/EvalCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/EvalCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/EvalCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/PauseCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/PauseCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/PauseCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/PauseCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/PlaylistCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/PlaylistCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/PlaylistCmd.java,EXTRACT_CLASS
MusicBot,aaec886b8154ff1bae938a79e3c1d7f9c06c4050,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/commands/PlaylistCmd.java,EXTRACT_CLASS
MusicBot,2e9dd5df499f4c794f29d6f685af8fbb84ba1c0e,UNKNOWN,src/main/java/com/jagrosh/jmusicbot/queue/FairQueue.java,EXTRACT_SUPERCLASS
